Datum export;20211201 09:13;;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;20211010 20:00;20211010 21:00;17.19;12.64;11.56;51.8;23.19;22.58;4.93;37.24;52.7;36.16;25.76;1.63;18.15;-1.76;3.32;3.21;13.66;10.58;29.14;1.52;9.18;5.96;10.49;1.82;5.57;11.03;6.96;23.63;32.92;22.37;12.69;10.7;9.77;10.78;50.23;47.81;9.67;6.56;1.22;5.33;2.54;23.34;8.95
NO2;uur;µg/m³;20211010 21:00;20211010 22:00;14.14;13.52;10.84;47.83;23.16;19.16;4.83;32.79;40.63;26.15;13.67;4.12;25.01;-2.48;4.88;2.25;10.52;9.96;12.41;1.4;8.45;6.07;8.86;1;20.37;11.26;10.11;17.36;25.23;20.26;12.79;6.17;13.08;12.13;43.78;43.05;12.19;4.6;0.63;5.23;0.21;10.38;4.18
NO2;uur;µg/m³;20211010 22:00;20211010 23:00;15.18;11.73;9.31;37.69;20.28;13.63;7.48;26.4;32.52;10.63;10.84;5.2;23.68;-2.48;6.48;2.54;9.14;9.92;5.33;3.38;8.45;5.37;10.44;0.24;30.71;1.98;7.8;4.72;6.55;18.37;4.84;7.21;13.82;9.19;37.55;37.12;7.19;2.05;0.65;3.88;0.7;6.28;1.77
NO2;uur;µg/m³;20211010 23:00;20211011 00:00;13.18;15.26;9.69;29.1;16.93;11.32;7.33;20.87;23.92;8.1;11.04;5.38;22.53;-2.86;9.47;1.78;10.05;10.91;7.25;1.74;9.22;5.59;12.62;0.65;15.45;1.62;10.6;6.29;6.13;21.85;5.71;8.05;10.81;2.8;18.82;22.24;5.98;1.03;0.45;2.76;1.33;6.18;1.31
NO2;uur;µg/m³;20211011 00:00;20211011 01:00;14.16;16.4;14.55;19;13.1;5.74;6.72;17.26;16.55;8.16;8.26;8.38;10.2;1.7;3.32;1.37;9.9;8.49;9.15;2.68;6.4;5.36;8.3;1.1;4.62;2.4;9.1;8.4;8.01;16.07;5.38;5.08;13.76;2.49;11.67;14.06;3.79;2.34;0.92;1.88;0.95;4.32;2.41
NO2;uur;µg/m³;20211011 01:00;20211011 02:00;16.07;13.23;17.15;16.36;11.34;4.69;6.93;13.48;14.29;8.45;11.91;8.27;8.02;2;3.74;1.75;7.97;10.22;8.66;2.08;2.31;3.14;7.2;0.87;2.71;2.19;4.68;11.09;12.06;13.37;10.36;4.13;10.74;2.82;24.69;18.91;1.9;4.2;1.05;1.57;0.18;4.72;4.97
NO2;uur;µg/m³;20211011 02:00;20211011 03:00;15.99;6.54;19.81;17.42;15.96;6.79;6.61;8.52;10.8;9.9;14.39;7.36;6.32;2.12;5.44;2;4.74;12.64;10.89;1.93;3.04;3.22;9.03;1.35;2.31;1.57;6;11.1;15.01;18.62;10.01;3.13;9.63;4.31;16.07;19.94;1.83;3.23;1.05;1.83;0.47;3.48;2.55
NO2;uur;µg/m³;20211011 03:00;20211011 04:00;9.13;8.26;16.38;20.06;16.94;5.91;6.27;6.93;13.19;14.52;16.57;9.1;6.82;2.41;6.3;2.1;6.64;15.55;7.67;2.02;5.14;4.95;18.68;2.08;2.7;3.1;7.13;11.21;16.4;15.87;9.99;3.61;6.82;4.46;10.18;17.31;2.56;4.29;1.28;1.63;0.77;5.65;4.47
NO2;uur;µg/m³;20211011 04:00;20211011 05:00;7.25;6.07;10.31;24.7;16.29;5.1;6.64;10.67;17.72;35.6;19.23;8.72;5.91;5.88;4.1;4.65;11.86;19.07;13.08;2.5;9.44;17.39;39.26;1.52;9.87;5.43;4.19;24.12;24.1;31.4;17.38;5.53;4.89;5.84;17.87;21.67;3.55;3.26;1.23;1.62;1.47;9.83;3.85
NO2;uur;µg/m³;20211011 05:00;20211011 06:00;9.7;6.25;5.67;23.88;9.34;18.75;7.97;23.34;38.66;50.75;33.91;23.15;7.83;6.39;4.14;10.95;20.38;35.23;28.55;2.73;16.85;29.74;45.31;4.09;30.89;8.64;4.92;34.68;46.88;42.4;25.36;13.01;7.22;5.41;41.93;34.65;10.56;4.57;1.06;1.69;1.03;13.92;6.74
NO2;uur;µg/m³;20211011 06:00;20211011 07:00;13.23;23.1;9.53;27.75;8.31;20.18;10.75;34.02;45.23;49.75;52.27;24.37;19.77;2.65;5.53;13.52;48.05;43.14;40.02;2.66;18.6;35.69;48.52;10.74;37.29;14.83;10.36;50.31;53.15;38.6;40.25;13.95;10.11;9.64;49.39;48.44;16.31;9.34;1.74;2.76;1.64;29.27;16.49
NO2;uur;µg/m³;20211011 07:00;20211011 08:00;19.52;21.83;11.59;29.88;11.99;16.56;10.22;39.7;35.03;58.46;55.15;29.18;21.09;4.19;5.5;15.33;58.93;39.74;49.63;2.42;25.04;42.39;53.29;12.11;20.91;16.53;14.11;56.13;51.8;41.82;47.3;20.06;8.24;12.18;52.77;53.09;12.48;13.89;7.09;4.25;1.47;42.12;25.72
NO2;uur;µg/m³;20211011 08:00;20211011 09:00;16.51;17.44;12.36;33.99;16.89;13.72;19.88;32.84;31.12;55.38;51.28;24.45;19.13;3.82;9.72;11.97;59.66;32.68;51.13;3.32;21.99;33.61;50.56;7.65;17.17;13.11;16.6;51.61;48.94;39.18;43.17;28.01;11.33;22.43;51.19;53.52;10.58;11.27;4.34;5;2.08;30.74;21.75
NO2;uur;µg/m³;20211011 09:00;20211011 10:00;12.05;13.76;10.57;29.97;14.97;14.22;24.3;27.03;25.68;47.91;35.54;27.05;14.04;5.91;9.19;9.05;36.56;22.53;48.56;2.51;16.43;13.47;22.71;3.24;9.21;9.59;9.88;45.12;45.6;33.84;35.92;28.75;10.88;22.46;47.03;47.82;7.38;7.34;3.61;5.67;1.31;22.7;10.94
NO2;uur;µg/m³;20211011 10:00;20211011 11:00;8.46;14.72;8.23;29.98;10.92;17.22;9.75;23.13;25.98;35;28.86;15.8;13.36;1.09;5.57;8.63;;10.26;26.31;3.02;17.12;13.77;14.8;2.83;7.75;6;4.45;28.28;27.01;34.17;22.77;15.15;8.56;23.88;39.31;44.85;5.32;4.11;1.15;4.66;0.64;17.39;8.33
NO2;uur;µg/m³;20211011 11:00;20211011 12:00;7.31;16.21;10.33;20.41;13.3;17.74;3.24;29.37;30.69;21.02;21.36;9.32;12.74;0.87;2.69;7.91;;9.31;14.6;1.95;13.73;10.92;15.96;2.61;9.54;4;4.38;19.35;16.57;23.99;14.34;3.91;4.66;13.01;34.8;36.14;3.95;1.84;1.07;3.91;0.76;12.3;2.18
NO2;uur;µg/m³;20211011 12:00;20211011 13:00;9.42;15.55;10.26;19.79;12.29;11.17;2.78;23.04;32.14;20.2;15.37;10.39;13.75;-0.35;2.26;6.16;;6.93;8.49;2.41;14.12;8.46;13.44;1.33;7.6;3.58;4.18;13.89;14.33;20.7;8.71;2.8;5.43;3.84;27.95;24.94;3.29;1.84;0.9;2.23;1.11;12.09;2.64
NO2;uur;µg/m³;20211011 13:00;20211011 14:00;14.19;6.81;8.6;25.63;10.7;9.92;3.96;20.46;28.63;14.07;11.8;10.26;12.79;0.34;3.64;7.27;;7.43;6.87;2.07;12.65;8.67;16.47;1.37;5.7;4.46;2.24;14.14;13.15;20.35;10.59;1.81;6.46;4.16;26.81;23.41;2.03;1.45;0.82;1.69;1.07;10.44;2.51
NO2;uur;µg/m³;20211011 14:00;20211011 15:00;8.93;8.1;9.04;25.32;8.38;8.08;3.25;19.83;23.5;14.73;10.83;7.96;9.13;1.23;3.11;5.89;11.56;;7.09;1.91;19.43;12.15;19.31;1.69;9.14;2.72;1.98;13.85;14.39;24.07;9.2;2.09;5.79;3.03;31.99;20.81;1.87;2.75;0.79;1.3;0.78;8.5;2.18
NO2;uur;µg/m³;20211011 15:00;20211011 16:00;8.39;10.84;9.41;23.43;11.73;5.59;3.6;25.39;33.93;15.93;11.55;10.04;9.39;2.16;4.05;5.21;8.39;;8.03;2.33;14.24;13.3;15.97;2.18;8.8;3.32;2.28;14.34;14.96;21.02;9.27;3.94;6.31;3.88;38.39;30.55;1.57;3.07;1.2;2.78;0.68;13.7;2.17
NO2;uur;µg/m³;20211011 16:00;20211011 17:00;13.71;10.06;12.45;24.76;15.88;5.48;4.1;24.17;29.22;18.67;15.24;8.94;6.5;1.57;3.69;4.01;6.87;9.83;12.48;2.07;11.67;10.08;11.86;3.2;19.24;4.85;3.21;19.34;16.03;19.66;10.78;4.86;9.33;4.52;29.95;28.13;2.03;4.2;1.15;1.35;0.79;15.85;3.2
NO2;uur;µg/m³;20211011 17:00;20211011 18:00;22.2;8.49;16.27;28.07;20.94;6.7;5.36;26.66;28.2;20.44;18.47;12.22;8.37;1.62;3.49;6.2;9.81;9.39;12.84;3.08;17.99;11.67;12.51;2.22;10.43;5.02;2.52;24.24;14.09;17.53;14.33;6.16;17.34;5.12;26.84;27.18;3.33;3.66;1.42;2.7;0.77;10.72;4.5
NO2;uur;µg/m³;20211011 18:00;20211011 19:00;18.57;9.55;14.65;35.78;24.98;7.29;6.13;29.27;34.21;22.26;20.15;21.52;9.46;0.47;5.8;5.04;13.59;17.47;11.41;2.34;16.84;14.86;23.96;3.04;10.17;3.33;4.17;22.57;16.63;24.93;12.59;8.72;13.22;10.03;46.47;36.8;3.81;7.07;1.08;2.82;1.11;12.1;8.12
NO2;uur;µg/m³;20211011 19:00;20211011 20:00;14.98;13.92;12.37;32.72;17.07;8.79;7.34;29.04;41.44;20.37;15.64;18.55;9.91;1.34;9.54;4.34;18.73;12.56;25.3;2.16;13.98;12.2;24.4;2.2;7.03;8.14;5.53;31.76;26.01;31.81;18.13;15.31;10.35;9.65;42.3;33.13;3.98;5.76;1.07;3.36;0.95;13.05;9.91
NO2;uur;µg/m³;20211011 20:00;20211011 21:00;18.12;12.14;9.21;37.53;12.58;19.13;8.59;24.91;34.32;38.36;30.68;16.75;13.34;1.31;7.03;3.46;16.49;19.31;34.15;1.85;14.04;8.48;14.91;3.6;8.31;7.67;5.13;32.31;27.71;34.06;20.23;11.29;9.78;10.46;40.14;35.98;4.2;3.56;0.8;3.64;0.88;13.67;7.62
NO2;uur;µg/m³;20211011 21:00;20211011 22:00;12.07;10.29;10.49;32.78;14.82;20.83;9.25;28.23;25.61;39.57;32.42;10.54;11.44;0.58;8.01;3.13;14.97;18.49;13.15;2.08;11.42;8.47;10.39;1.59;9.34;7.73;6.54;40.2;25.45;23.58;24.38;9.17;9.78;10.15;29.08;29.21;4;3.28;0.49;3.48;0.54;7.47;5.47
NO2;uur;µg/m³;20211011 22:00;20211011 23:00;8.07;10.21;14.24;22.11;17.44;23.81;8.66;23.56;22.13;34.21;31.13;7.33;13.29;-0.09;6.56;2.58;10.76;16.07;14.59;2.58;9.23;7.77;11.12;1.13;6.86;4.2;8.79;15.42;15.08;13.46;12.72;4.04;10.18;6.6;25.26;25.15;4.25;2.64;0.99;2.63;1.34;11.82;4.89
NO2;uur;µg/m³;20211011 23:00;20211012 00:00;9.84;9.77;24.93;22.49;19.22;17.34;8.72;18.7;20.52;24.03;22.08;6.76;13.6;-0.13;5.54;2.35;11.82;13.33;20.6;2.04;7.74;4.82;8.03;1.34;4.34;2.86;4.19;14.07;16.8;14.09;11.56;11.49;8.91;5.39;21.67;25.5;3.98;2.19;0.89;2.19;1.21;7.98;2.62
NO2;uur;µg/m³;20211012 00:00;20211012 01:00;12.27;7.06;11.12;17.97;15.75;18.88;;17.48;18.45;14.28;15.88;4.6;14.14;1.4;6.66;2.01;12.45;9.11;24.93;1.7;4.44;4.99;12.67;1.05;2.39;2.82;3.37;15.45;13.94;8.16;13.11;7.69;7.24;5.41;18.07;22.2;3.75;2.55;0.82;1.25;0.82;6.47;2.7
NO2;uur;µg/m³;20211012 01:00;20211012 02:00;11.68;7.1;12.03;13.77;14.44;12.12;5.66;15.24;17.07;13.8;13.17;3.79;12.75;1.51;2.53;3.07;6.36;6.89;30.29;2.15;3.67;4.64;7.76;0.96;2.73;3.72;1.73;9.42;9.52;6.12;8.57;6.22;5.94;4.76;13.91;19.5;3.29;2.13;1.09;2.19;0.55;4.96;2.56
NO2;uur;µg/m³;20211012 02:00;20211012 03:00;12.08;8.05;12.77;13.18;13.45;9.36;5.88;13.72;14.98;13.41;11.25;3.9;9.92;2.75;2.73;4.27;4.73;10.02;13.41;2.67;5.22;4.92;6.6;1.13;2.62;2.44;2.1;5.17;5.34;6.62;4.74;4.45;5.75;5.73;11.82;17.69;2.59;1.38;0.84;2.29;0.4;3.95;1.85
NO2;uur;µg/m³;20211012 03:00;20211012 04:00;12.68;12.06;13.32;14.93;13.41;8.44;7.49;11.56;12.19;14.75;9.37;6.11;9.49;4.05;5.63;4.03;21.35;11.79;7.7;3.28;5.32;7.12;22.81;1.57;3.64;1.94;3.43;5.94;8.38;9.03;5.82;4.53;6.18;5.45;10.5;16.14;3.25;1.3;0.69;1.27;0.5;3.82;2.24
NO2;uur;µg/m³;20211012 04:00;20211012 05:00;14.54;11.95;13.85;17.81;14.62;9.18;16.49;12.83;14.86;16.17;16.75;9.81;9.72;6.08;6.26;4.35;22.97;10.64;13.28;2.71;8.27;10.55;24.63;1.5;6.02;6;6.84;9.13;8.83;15.77;6.86;5.11;7.07;4.49;10.45;14.71;3.86;1.46;0.91;1.58;0.68;6.66;3.46
NO2;uur;µg/m³;20211012 05:00;20211012 06:00;16.72;11.63;12.05;19.79;15.96;9.85;20.37;14.56;28.19;;24.13;12.65;15.25;6.29;6.26;4.58;18.69;11.9;24.34;3.01;9.5;17.81;34.29;2.78;11.75;7.65;6.4;19.93;24.13;28.49;11.34;11.65;7.29;4.07;18.81;19.49;5.37;2.86;1.1;1.65;0.52;8.95;3.85
NO2;uur;µg/m³;20211012 06:00;20211012 07:00;17.92;9.93;15.16;24.96;17.24;14.61;16.88;18.21;36.16;;30.48;13.48;25.85;4.69;9.25;6.53;27.54;14.54;31.21;2.55;13.86;17.39;30.64;4.03;15.09;9.65;9.91;36.97;32.59;32.11;23.93;24.11;9.57;6.21;30.43;24.7;6.91;4.85;1.74;1.8;0.94;21.53;6.41
NO2;uur;µg/m³;20211012 07:00;20211012 08:00;17.53;13.04;17.91;27.7;17.17;26.96;14.88;31.85;43.12;;42.16;9.51;30.62;3.38;7.87;7.23;32.3;13.65;42.56;2.33;17.65;19.05;28.13;3.46;14.86;8.33;8.55;38.94;38.51;24.77;29.54;29.76;10.35;7.8;38.24;31.38;7.13;5.32;0.68;3.66;1.3;39.92;3.32
NO2;uur;µg/m³;20211012 08:00;20211012 09:00;19.04;16.61;15.87;25.49;14.96;24.11;12.86;30.3;37.77;;36.79;5.71;24.47;3.12;7.34;6.96;26.6;17.3;40.57;2.31;15.68;23.9;30.13;2.63;13.97;6.61;5.47;38.45;33.7;29.81;26.54;9.22;10.78;11;35.23;35.32;8;4.17;1.92;6.86;0.92;35.81;6.51
NO2;uur;µg/m³;20211012 09:00;20211012 10:00;18.23;21.59;15.89;22.51;15.26;14.44;10.3;26.7;34.64;;26.52;7.32;24;4.39;7.1;17.41;16.21;16.56;34.91;2.12;18.19;15.03;15.84;1.94;7.91;5.44;3.68;30.49;31.05;38.01;27.73;8.47;8.98;12.49;35.13;;7.42;3.31;1.79;2.76;0.84;25.32;2.77
NO2;uur;µg/m³;20211012 10:00;20211012 11:00;18.51;17.41;14.17;18.57;14.3;8.87;9.92;21.11;29.65;;15.84;5.59;17.11;4.07;3.63;7.04;12.06;14.41;22.13;2.25;15.51;14.95;15.42;1.44;11.8;3.57;3.18;19.58;23.44;30.3;17.78;3.99;8.66;12.88;41.05;;5.09;3.13;0.64;2.06;0.53;28.73;1.57
NO2;uur;µg/m³;20211012 11:00;20211012 12:00;17.61;17.73;15.78;21.6;17.52;8.59;6.9;17.88;22.19;;15.58;4.91;9.41;3.42;3.04;7.02;10.92;12.04;11.49;4.85;14.29;12.3;12.01;1.14;13.05;2.21;5.84;20.37;21.99;29.73;13.26;4.06;7.16;8.03;30.64;;1.62;1.81;0.59;1.38;0.3;22.73;2.45
NO2;uur;µg/m³;20211012 12:00;20211012 13:00;15.56;9.04;13.89;21.31;16.13;7.98;6.9;25.19;26.83;;12.77;4.65;7.15;2.72;3.45;14.48;14.5;9.66;11.4;5.53;16.44;10.51;17.16;0.54;7.17;2.28;6.34;11;15.31;4.83;7.1;6.37;3.99;3.1;28.61;;1.6;1.72;0.43;1.28;0.57;19.05;1.63
NO2;uur;µg/m³;20211012 13:00;20211012 14:00;15.85;9.24;16.36;22.23;18.57;7.16;10.52;19.17;32.1;;14.02;7.87;6.61;3.78;2.98;11.17;15.63;15.09;10.84;2.3;16.17;13.25;22.31;0.58;7.89;2.16;5.59;4.77;11.85;7.33;5.33;2.84;5.36;3.68;27.51;20.55;1.49;2.3;0.49;1.1;0.85;24.22;2.29
NO2;uur;µg/m³;20211012 14:00;20211012 15:00;13.54;6.33;15.7;23.89;17.44;10.82;7.44;16.54;24.87;;8.95;8.14;7.72;6.46;4.17;4.76;14.88;20.27;10.12;1.92;13.45;7.78;19.33;0.77;7.44;2.28;4.56;3.97;10.24;20.47;4.68;4.65;3.25;2.22;32.09;17.89;1.25;1.98;0.43;1.14;0.71;22.7;2.64
NO2;uur;µg/m³;20211012 15:00;20211012 16:00;12.51;6.8;11.71;29.71;18.23;6.36;7.99;22.67;23.39;14.98;7.27;8.61;7.4;8.62;3.97;6.28;7.82;7.69;10.77;1.62;11.37;7.79;16.14;0.75;7.38;2.27;3.55;4.66;10.55;17.07;5.3;4.84;3.52;2.98;29.05;16.62;1.96;1.49;0.8;1.92;0.67;24.48;2.51
NO2;uur;µg/m³;20211012 16:00;20211012 17:00;13.77;4.82;8.42;34.74;17.38;12.33;9.2;17.95;23.92;11.67;6.71;3.55;6.8;6.45;9.36;4.22;9.13;7.03;9.08;2.08;12.84;9.78;17.18;1.35;8.33;2.31;4.46;5.83;12.71;24.12;5.93;4.52;3.65;3.3;28.54;17.74;1.83;1.4;0.74;1.96;1.08;26.99;3.88
NO2;uur;µg/m³;20211012 17:00;20211012 18:00;12.4;4.77;9.91;27.09;16.94;8.88;5.54;18.97;30.21;11.32;8.37;3.75;7.78;3.16;6.84;5.39;13.83;15.95;15.41;2.46;14.74;15.62;29.77;1.41;9.89;3.16;6.54;7.98;16.43;42.9;7.58;7.38;4.84;5.47;40.54;21.18;4.43;1.93;1.05;6.15;0.93;19.93;4.22
NO2;uur;µg/m³;20211012 18:00;20211012 19:00;17.06;6.15;7.41;33.35;9.7;8.64;4.92;23.45;34.1;30.96;12.97;7.78;12.89;2.68;7.44;4.89;19.84;33.81;17.82;1.82;15.19;15.53;32.75;2.81;16.42;3.65;9.96;21.09;24.26;44.7;11.71;14.71;6.16;9.54;50.55;35.48;7.02;2.73;0.9;4.8;1;18.28;3.71
NO2;uur;µg/m³;20211012 19:00;20211012 20:00;13.87;9.58;6.94;41.11;15.78;11.14;6.32;42.9;54.9;43.72;15.58;14.71;13.17;3.43;19.57;4.63;29.98;44.49;32.09;6.81;11.6;17.81;43.37;2.65;15.62;4.03;15.68;43.25;36.79;39.23;20.51;11.97;9.53;10.71;39.53;41.9;7.41;5.07;0.79;3.03;0.88;16.46;5.53
NO2;uur;µg/m³;20211012 20:00;20211012 21:00;16.45;16.05;7.1;38.98;17.76;14.02;10.12;41.27;54.66;53.63;39.09;18.04;12.19;2.06;7.85;4.17;33.04;41.41;45.18;11.96;14.22;15.06;44.53;2.32;23.39;6.6;16.58;51.64;53.66;31.43;24.64;11.77;8.27;9;45.37;39.19;7.59;3.22;1.28;4.48;0.98;19.64;6.04
NO2;uur;µg/m³;20211012 21:00;20211012 22:00;11.92;16.81;5.55;36.31;21.18;18.54;11.02;35.23;46.99;46.56;45.95;20.6;13.3;3.27;6.43;4.77;41.36;34.49;44.95;3.74;13.21;48.54;37.43;1.74;24.73;5.2;13.83;51.57;47.7;31.92;43.66;13.03;8.57;9.19;46.72;41.07;7.28;3.99;1.17;2.99;0.88;26.22;5.13
NO2;uur;µg/m³;20211012 22:00;20211012 23:00;16.11;23.08;4.13;32.92;16.32;20.34;13.28;29.18;40.98;45.2;50.37;27.1;12.7;2.72;6.45;6.07;15.82;36.7;36.84;2.46;13.84;20.4;39.97;1.2;18.75;5.49;10.72;49.74;29.75;39.07;45.98;10.45;9.74;10.42;44.23;43.7;7.44;2.99;1.43;2.54;1.16;15.28;10.16
NO2;uur;µg/m³;20211012 23:00;20211013 00:00;18.52;19.46;6.44;29.51;15.58;27.68;12.88;25.33;36.64;39.99;48.05;15.63;14.75;1.42;5.79;3.37;11.02;30.4;20;5.02;11.66;26.53;29.23;0.56;15.95;5.41;10.71;36.97;32.06;27.53;32.77;10.28;7.57;11.82;37.05;40.83;7.29;2.97;0.7;2.13;1.08;16.78;10.37
NO2;uur;µg/m³;20211013 00:00;20211013 01:00;17.59;23.64;5.5;24.44;13.54;28.78;9.84;20.62;26.05;37.26;35.57;11.88;13.7;2.36;6.58;5.56;14.56;17.9;20.47;1.86;8.16;11.38;25.6;1;12.3;2.98;10.03;27.77;19.65;22.26;28.87;8.91;6.45;8.09;27.85;;7.12;3.17;1.56;2.86;1.03;13.05;8.44
NO2;uur;µg/m³;20211013 01:00;20211013 02:00;16.27;21.12;7.79;20.03;11.02;26.76;9.28;21.61;23.68;28.4;32.23;10.71;15.04;1.12;14.82;4.95;10.77;13.57;17.51;3.39;8.95;17.09;18.66;1.46;8.5;3;8.46;24.85;22.26;22.11;24.58;8.01;6.6;5.93;22.19;27.91;4.78;3.5;1.25;2.49;1.08;8.12;6.26
NO2;uur;µg/m³;20211013 02:00;20211013 03:00;16.48;21.75;10.84;15.7;11.89;23.35;8.89;23.87;25.54;22.29;23.58;11.41;16.64;3.04;6.64;3.9;9.93;11.08;18.28;3.36;12.2;14.38;11.81;1.46;8.55;2.01;6.94;24.29;17.69;22.26;26.63;7.47;6.21;5.39;22.32;28.17;4.93;3.25;1.2;2.51;1.65;9.69;4.52
NO2;uur;µg/m³;20211013 03:00;20211013 04:00;16.94;16.46;13.98;18.96;10.47;21.24;8.22;27.13;25.44;17.34;16.99;12.75;15.77;11.83;3.14;5.07;13.36;10.97;31.18;3.26;13;18.22;19.89;1.75;10.85;2.24;8.38;19.83;20.25;19.91;18.45;6.14;5.82;6.57;25.83;32.5;5.58;2.78;0.99;2.4;1.27;7.21;6.42
NO2;uur;µg/m³;20211013 04:00;20211013 05:00;11.02;15.34;14.58;24.23;13.45;17.6;7.17;34.7;29.48;35.7;14.88;11.62;13.76;4.29;8.04;5.89;15.21;13.22;41.2;2.37;10.02;29.43;31.51;2.03;8.86;3.32;5.13;24.6;20.2;24.74;21.98;8.63;6.11;6.93;34.46;38.18;7.71;4.94;1.34;2.07;0.97;4.97;4.33
NO2;uur;µg/m³;20211013 05:00;20211013 06:00;16;16.19;17.94;27.1;17.62;25.84;8.26;36.83;36.68;57.39;30.06;15.15;15.14;5.13;9.84;17.67;35.05;15.69;46.96;3.08;40.46;28.42;50.03;3.76;25.65;7.47;5.44;34.04;45.6;40.74;20.4;6.23;7.23;6.44;40.98;43.93;10.02;6.07;1.47;2.39;1.02;11.59;4.1
NO2;uur;µg/m³;20211013 06:00;20211013 07:00;22.13;19.55;19.98;41.31;22.41;29.29;17.43;44.14;43.53;58.04;53.85;25.32;21.84;9.25;9.01;10.81;55.12;28.1;49.69;3.49;26.66;53.19;43.96;20.43;47.78;11.64;7.79;55.65;56.08;45.33;38.72;9.76;10.67;9.49;39.55;45.95;15.75;28.84;2.34;2.94;1.71;46.66;13.3
NO2;uur;µg/m³;20211013 07:00;20211013 08:00;21.7;22.25;24.64;35.58;25.64;29.38;18.91;43.79;45.59;63.67;49.52;22.29;19.61;10.52;6.74;15.36;69.61;27.43;54.41;1.73;27.8;53.98;54.17;24.52;49.92;13.73;13.11;57.99;59.8;47.21;44.37;17.38;11.94;13.47;50.39;55.42;16.25;12.07;3.87;6.42;1.49;32.79;24.92
NO2;uur;µg/m³;20211013 08:00;20211013 09:00;20.58;21.83;24;35.78;23.28;20.98;12.7;39.43;39.36;48.65;42.06;25.67;16.97;5.84;8.81;14.75;60;30.38;49;3.11;23.94;36.68;62.13;6.48;30.15;14.33;16.29;53.57;52.94;44.58;44.17;17.03;11.82;16.44;49.43;52.07;15.17;4.96;4.56;6.5;1.36;28.94;18.66
NO2;uur;µg/m³;20211013 09:00;20211013 10:00;20.83;17.97;23.56;29.91;21.98;16.82;18.74;35.22;31.16;53.55;41.83;21.89;14.59;3.82;11.87;11.99;49.19;27.58;39.99;2.91;22.72;22.42;47.24;7.23;29.8;9.27;6.72;38.63;45.81;39.13;26.62;21.84;12.32;16.94;42.76;41.66;9.83;3.3;2.75;4.44;1.22;23.85;5.35
NO2;uur;µg/m³;20211013 10:00;20211013 11:00;21.19;17.19;25.26;27.12;21.43;10.11;13.52;28.77;25.47;30.19;21.23;19.58;8.55;3.25;7.62;9.72;31.32;29.76;36.15;1.79;17.92;16.07;27.28;3.28;20.48;5.29;5.3;28.01;25.86;33.27;17.79;3.47;11.33;11.92;37.09;35.06;5.98;3.33;1.39;3.79;1.36;25.2;2.18
NO2;uur;µg/m³;20211013 11:00;20211013 12:00;16.89;13.03;18.04;27.91;20.76;14.3;11.34;30.12;27.6;19.99;21.99;21.08;6.62;1.71;3.99;7.25;20;19.42;23.39;2.43;16.18;10.96;19.13;2.99;15.99;3.89;4;25.49;19.74;28.83;17.13;3.97;7.27;16.64;27.69;26.08;3.75;1.6;1.21;;1.66;16.39;1.9
NO2;uur;µg/m³;20211013 12:00;20211013 13:00;10.29;8.82;12.27;22.11;14.62;10.98;3.14;22.52;34.03;32.49;22.17;10.86;7.59;0.93;4.04;;10.04;6.67;18.62;1.84;13.55;9.41;15.62;4.67;11.38;5.61;9.41;21.17;18.36;22.55;10.64;6.43;4.34;7.84;24.14;19.96;2.57;1.68;1.21;;1.12;16.3;2.56
NO2;uur;µg/m³;20211013 13:00;20211013 14:00;9.43;5.35;9.78;18.04;10.15;10.22;3.62;23.62;23.79;23.64;18.14;6.61;7.83;1.81;4.88;;6.83;11.49;15.12;2.01;15.87;11;13.56;2.66;15.63;4.25;2.34;24.71;19.03;25.81;12.99;6.37;5.53;8.53;29.86;18.71;2.54;2.66;1.45;;1.23;24.74;3.3
NO2;uur;µg/m³;20211013 14:00;20211013 15:00;7.27;5.6;10.77;23.23;13.14;14.24;3.37;21.91;29.23;37.05;20.07;4.84;9.25;2.28;3.91;;10.07;6.94;14.97;2.58;16.38;;25.57;3.38;18.19;3.95;2.55;27.49;14.62;21.24;11.68;4.25;5.49;6;28.89;18.84;3.37;2.5;1.03;;1.5;12.86;3.92
NO2;uur;µg/m³;20211013 15:00;20211013 16:00;7.28;9.11;11.27;27.58;13.33;18.11;3.84;27.23;36.57;33.63;14.93;4.67;12.15;1.96;6.46;6.24;15.51;5.99;29.75;2.34;20.18;;26.59;3.7;20.22;4.3;2.9;20.39;12.04;21.38;8.21;3.34;6.44;10.49;33.47;28.6;3.29;4.4;1.5;;2;16.76;4.34
NO2;uur;µg/m³;20211013 16:00;20211013 17:00;9.7;9.15;13.57;31.38;15.26;15.73;4.08;40.02;45.55;18.27;12.03;4.34;14.12;1.63;9.38;9.25;17.78;4.42;17.01;3.24;26.38;;23.34;4.67;24.55;4.69;4.68;27.96;14.18;21.31;10.65;5.96;7.21;12.58;54.64;46.63;6.16;5.26;2.03;;2.16;12.45;7.95
